seed,gse_type,log_file,plane_id,completed,turnaround_time_min,wait_unload_min,wait_load_min
28,electric,seed028_electric.log,BA774,True,76.0,13.0,28.0
28,electric,seed028_electric.log,EK149,True,59.0,7.0,17.0
28,electric,seed028_electric.log,EK533,True,75.0,10.0,30.0
28,electric,seed028_electric.log,IB204,True,55.0,6.0,14.0
28,electric,seed028_electric.log,IB452,True,53.0,6.0,12.0
28,electric,seed028_electric.log,KL123,True,63.0,5.0,23.0
28,electric,seed028_electric.log,KL184,True,74.0,16.0,23.0
28,electric,seed028_electric.log,KL642,True,87.0,9.0,43.0
28,electric,seed028_electric.log,LH412,True,83.0,32.0,16.0
28,electric,seed028_electric.log,LH997,True,46.0,2.0,9.0
28,electric,seed028_electric.log,OS374,True,61.0,14.0,12.0
28,electric,seed028_electric.log,QF640,True,57.0,10.0,12.0
28,electric,seed028_electric.log,TK1954,True,44.0,4.0,5.0
28,electric,seed028_electric.log,U28672,True,91.0,1.0,55.0
12,electric,seed012_electric.log,AF1341,True,78.0,26.0,17.0
12,electric,seed012_electric.log,AF782,True,256.0,5.0,216.0
12,electric,seed012_electric.log,BA774,True,64.0,8.0,21.0
12,electric,seed012_electric.log,EK149,True,60.0,12.0,13.0
12,electric,seed012_electric.log,EK533,True,131.0,0.0,96.0
12,electric,seed012_electric.log,IB204,True,67.0,6.0,26.0
12,electric,seed012_electric.log,IB452,True,59.0,9.0,15.0
12,electric,seed012_electric.log,KL123,True,94.0,9.0,50.0
12,electric,seed012_electric.log,KL184,True,77.0,8.0,34.0
12,electric,seed012_electric.log,KL642,True,164.0,18.0,111.0
12,electric,seed012_electric.log,LH412,True,61.0,6.0,20.0
12,electric,seed012_electric.log,LH997,True,49.0,2.0,12.0
12,electric,seed012_electric.log,OS374,True,88.0,32.0,21.0
12,electric,seed012_electric.log,QF640,True,74.0,10.0,29.0
12,electric,seed012_electric.log,TK1954,True,80.0,8.0,37.0
12,electric,seed012_electric.log,U28672,True,263.0,5.0,223.0
30,electric,seed030_electric.log,AF1341,True,61.0,9.0,17.0
30,electric,seed030_electric.log,AF782,True,48.0,1.0,12.0
30,electric,seed030_electric.log,BA774,True,53.0,9.0,9.0
30,electric,seed030_electric.log,EK149,True,84.0,5.0,44.0
30,electric,seed030_electric.log,EK533,True,63.0,8.0,20.0
30,electric,seed030_electric.log,IB204,True,61.0,11.0,15.0
30,electric,seed030_electric.log,IB452,True,92.0,0.0,57.0
30,electric,seed030_electric.log,KL123,True,82.0,24.0,23.0
30,electric,seed030_electric.log,KL184,True,70.0,8.0,27.0
30,electric,seed030_electric.log,KL642,True,57.0,6.0,16.0
